;time;distance;speed;kin_energy
429;6,864;0,031006773453553654;2,6844749865818893;21,619217860751505
430;6,88;0,017419529270333346;2,4786651052761237;18,431342112340495
431;6,896;0,003290896534380871;2,1110438224927823;13,369518061454816
432;6,912;0,012666491226855198;1,7907613393237527;9,620478523249801
433;6,928;0,022932291643008574;1,5564996179934136;7,2680731824409275
434;6,944;0,028761954036539316;1,3989112439035125;5,870858004959018
435;6,96;0,031230433874667823;1,3152533039226666;5,189673760438471
436;6,976;0,03186440019834046;1,3229106855725488;5,250278046006093
437;6,992;0,03120544824225411;1,4459992478218413;6,272741474103992
438;7,008;0,029896153598749125;1,6835461858965577;8,50298328014054
439;7,024;0,029126105129247883;1,830507024310778;10,052267898153296
440;7,04;0,02909106392004252;1,8854960624985808;10,665286205092956
441;7,056;0,029440618200031066;1,8915555639583286;10,733947354625132
442;7,072;0,031264516628280066;1,8918598742584378;10,737401351487456
443;7,088;0,04083282992886972;1,9719351397095919;11,665584585664464
444;7,104;0,04544381145986768;2,0990633827239984;13,218201254078146
445;7,12;0,05405071692401496;2,314729126699586;16,073912789974287
446;7,136;0,06252383545496867;2,6129231474649504;20,482102123674427
